,Size & Book Value(2X3) Big - High,Size & Book Value(2X3) Big - Low,Size & Book Value(2X3) Big - Medium,Size & Book Value(2X3) Small - High,Size & Book Value(2X3) Small - Low,Size & Book Value(2X3) Small - Medium,SMB,HML
2009-06-03 00:00:00,-0.78,0.78,0.09,0.6,1.14,0.61,-0.7533333333333332,-1.05
2009-06-04 00:00:00,-3.02,-3.36,-2.1,-1.47,-2.59,-1.99,-0.81,0.7299999999999995
2009-06-05 00:00:00,1.74,0.43,1.38,-0.13,0.11,0.81,0.9199999999999999,0.5349999999999999
2009-06-08 00:00:00,-0.64,-0.68,0.33,0.35,0.66,0.37,-0.79,-0.135
2009-06-09 00:00:00,-1.34,-1.47,-1.7,-1.64,-1.83,-2.06,0.33999999999999986,0.15999999999999992
2009-06-10 00:00:00,4.11,2.61,3.02,0.45,0.26,0.29,2.913333333333333,0.8450000000000002
2009-06-11 00:00:00,-0.08,1.13,0.05,0.55,0.56,-0.51,0.1666666666666666,-0.61
2009-06-12 00:00:00,0.63,0.19,0.93,0.75,1.4,0.18,-0.19333333333333336,-0.10499999999999998
2009-06-15 00:00:00,-1.4,-1.52,-0.9,-0.64,-0.79,0.2,-0.8633333333333331,0.135
2009-06-16 00:00:00,-1.03,-0.44,-1.07,0.15,0,0.01,-0.9,-0.22
2009-06-17 00:00:00,-0.99,-0.85,-0.33,-0.39,-0.6,-0.47,-0.23666666666666664,0.03500000000000003
2009-06-18 00:00:00,-0.58,-0.82,-1.44,-0.24,-0.59,-0.99,-0.3400000000000001,0.295
2009-06-19 00:00:00,1.43,0.44,0.26,-0.28,-0.83,-0.4,1.2133333333333334,0.7699999999999999
2009-06-22 00:00:00,2.24,0.58,1.06,0.65,0.91,0.82,0.5000000000000001,0.7000000000000001
2009-06-23 00:00:00,-2.99,-3.53,-2.38,-2.59,-3.16,-2.72,-0.14333333333333265,0.5549999999999997
2009-06-24 00:00:00,0.11,-0.24,0.48,-0.71,-0.23,-0.51,0.6,-0.065
2009-06-25 00:00:00,1.84,2.35,2.15,1.65,1.49,1.84,0.45333333333333337,-0.17499999999999982
2009-06-26 00:00:00,-0.15,-0.98,0.73,0.17,-0.12,0.1,-0.18333333333333332,0.56
2009-06-29 00:00:00,-0.33,-1.29,-0.21,-1.09,-1.96,-1.42,0.88,0.9149999999999999
2009-06-30 00:00:00,0.56,0.52,-0.31,-0.75,-1.71,-1.2,1.4766666666666666,0.5
2009-07-01 00:00:00,1.77,1.15,1.71,0.6,1.76,1.33,0.31333333333333324,-0.27
2009-07-02 00:00:00,0.57,0,-0.14,0.81,0.93,0.58,-0.6300000000000001,0.22499999999999992
2009-07-03 00:00:00,0.84,0.61,0.56,0.7,1.27,0.85,-0.27,-0.16999999999999993
2009-07-06 00:00:00,-0.11,0.25,1.16,0.35,0.53,0.36,0.019999999999999962,-0.27
2009-07-07 00:00:00,0.34,0.21,0.49,0.53,0.81,0.78,-0.36,-0.07499999999999996
2009-07-08 00:00:00,0.07,-0.32,-0.29,-0.33,-0.28,-0.58,0.21666666666666665,0.17000000000000004
2009-07-09 00:00:00,0.01,-0.51,0.19,0.68,-0.33,0.1,-0.25333333333333335,0.7650000000000001
2009-07-10 00:00:00,0.08,-0.37,-0.29,-0.28,-0.83,-0.66,0.3966666666666666,0.5
2009-07-13 00:00:00,-4.18,-3.66,-3.36,-2.62,-4.03,-3.21,-0.4466666666666663,0.4450000000000003
2009-07-14 00:00:00,0.9,-0.54,1.07,0.53,-0.14,0.08,0.32000000000000006,1.0550000000000002
2009-07-15 00:00:00,2.84,1.53,3.09,1.59,2.08,1.62,0.7233333333333334,0.4099999999999997
2009-07-16 00:00:00,0.15,0.59,1.01,-0.2,-0.22,-0.41,0.8600000000000001,-0.21000000000000002
2009-07-17 00:00:00,0.22,0.98,0.48,0.87,0.43,0.07,0.10333333333333322,-0.15999999999999992
2009-07-20 00:00:00,3.64,2.09,2.67,1.36,1.17,0.97,1.6333333333333335,0.8700000000000001
2009-07-21 00:00:00,0.77,0.75,0.61,0.65,0.58,0.62,0.09333333333333327,0.04499999999999993
2009-07-22 00:00:00,0.32,0.41,0.27,0.94,0.64,0.99,-0.5233333333333334,0.10499999999999998
2009-07-23 00:00:00,1.01,0.3,-0.18,-0.01,-0.59,0.06,0.5566666666666668,0.645
2009-07-24 00:00:00,0.02,0.74,0.38,0.23,0.14,0.31,0.1533333333333334,-0.315
2009-07-27 00:00:00,2.12,0.5,1.71,0.56,0.64,0.86,0.7566666666666667,0.77
2009-07-28 00:00:00,0,0.13,0.17,0.18,0.25,-0.01,-0.039999999999999966,-0.1
2009-07-29 00:00:00,0.89,-0.62,-0.17,-0.38,-0.55,-0.47,0.49999999999999994,0.84
2009-07-30 00:00:00,0.44,-0.2,1.25,0.47,-0.23,-0.14,0.4633333333333333,0.6699999999999999
2009-07-31 00:00:00,1.33,0.96,1.72,0.55,0.37,0.59,0.8333333333333334,0.275
2009-08-03 00:00:00,1.26,0.91,0.13,0.51,0.5,0.53,0.2533333333333333,0.17999999999999994
2009-08-04 00:00:00,-0.44,-0.34,0.45,0.09,-0.2,-0.01,-0.07,0.09500000000000003
2009-08-05 00:00:00,-0.18,-0.48,-0.48,0.3,0.16,-0.25,-0.44999999999999996,0.21999999999999997
2009-08-06 00:00:00,1.14,0.07,0.14,0.62,0.93,0.36,-0.1866666666666667,0.3799999999999999
2009-08-07 00:00:00,1.3,0.26,0.68,0.82,0.61,1.06,-0.08333333333333337,0.625
2009-08-10 00:00:00,0.38,0.35,-0.31,0.72,1.31,1.13,-0.9133333333333334,-0.28
2009-08-11 00:00:00,0.3,0.57,-0.05,0.95,0.98,0.16,-0.4233333333333334,-0.1499999999999999
2009-08-12 00:00:00,-1.45,0,-1.07,0.11,0.61,0.37,-1.2033333333333331,-0.9749999999999999
2009-08-13 00:00:00,0.07,-0.38,0.22,0.87,1.21,1.42,-1.1966666666666668,0.05499999999999999
2009-08-14 00:00:00,1.13,1.21,2.11,-0.12,-0.03,0.07,1.5099999999999998,-0.08500000000000008
2009-08-17 00:00:00,-3.13,-2.39,-2.91,-2.53,-2.09,-1.67,-0.7133333333333338,-0.5899999999999999
2009-08-18 00:00:00,0.29,-0.35,0.43,-1.19,-0.98,-1.21,1.25,0.21500000000000008
2009-08-19 00:00:00,0,-1.05,-0.01,0.64,0.27,0.42,-0.7966666666666666,0.71
2009-08-20 00:00:00,2.81,1.48,1.97,0.89,0.87,0.68,1.273333333333333,0.675
2009-08-21 00:00:00,0.45,-0.22,0.43,-0.86,-0.8,-0.46,0.9266666666666666,0.30500000000000005
2009-08-24 00:00:00,1.82,1.19,2.38,-0.39,-0.37,-0.21,2.12,0.3050000000000001
2009-08-25 00:00:00,-0.99,-0.73,-0.48,-0.22,-0.84,-0.34,-0.26666666666666666,0.17999999999999994
2009-08-26 00:00:00,-0.08,1.4,0.89,0.67,0.4,0.63,0.16999999999999993,-0.6049999999999999
2009-08-27 00:00:00,-1.6,-0.42,-0.99,0.05,0.19,-0.05,-1.0666666666666664,-0.66
2009-08-28 00:00:00,0.75,0.64,0.46,0.99,0.85,2.39,-0.7933333333333334,0.125
2009-08-31 00:00:00,-0.51,-1.47,-0.92,-0.5,-1.83,-1.42,0.2833333333333333,1.145
2009-09-01 00:00:00,2.7,0.99,2.15,0.02,-0.07,0.55,1.7799999999999998,0.9000000000000001
2009-09-02 00:00:00,-0.13,-1.18,-0.44,0.2,-0.03,0.21,-0.7100000000000001,0.64
2009-09-03 00:00:00,0.03,0.16,-0.04,0.15,-0.04,-0.23,0.09,0.03
2009-09-04 00:00:00,-0.01,0.37,-0.71,0.12,0.68,0.36,-0.5033333333333334,-0.47000000000000003
2009-09-07 00:00:00,0.1,-0.68,0.33,1.05,1.75,1.3,-1.4499999999999997,0.04000000000000015
2009-09-08 00:00:00,0.51,0.23,0.95,0.35,1.03,0.18,0.043333333333333446,-0.2
2009-09-09 00:00:00,-1.99,-0.48,-0.47,-0.03,-1.92,-1.22,0.07666666666666677,0.18999999999999995
2009-09-10 00:00:00,1.99,2.77,2.1,1.36,0.88,0.67,1.3166666666666664,-0.1499999999999999
2009-09-11 00:00:00,0.63,0.47,0.37,0.33,0.48,0.65,0.0033333333333334103,0.0050000000000000044
2009-09-14 00:00:00,0.51,-0.7,-1.63,0.3,-0.65,-0.79,-0.22666666666666652,1.08
2009-09-15 00:00:00,1.44,0.07,1.62,0.77,0.62,0.33,0.46999999999999986,0.76
2009-09-16 00:00:00,1.66,1.09,2.15,0.38,-0.09,0.02,1.5300000000000002,0.52
2009-09-17 00:00:00,-0.49,1.18,0.83,-0.81,-0.06,-0.41,0.9333333333333333,-1.21
2009-09-18 00:00:00,0.73,0.65,-0.03,0.31,-0.2,0,0.4133333333333333,0.29500000000000004
2009-09-21 00:00:00,-0.56,0.1,-0.31,-0.2,0.35,0.64,-0.52,-0.605
2009-09-22 00:00:00,1.32,0.5,1.8,0.94,1.2,0.73,0.2500000000000002,0.2799999999999999
2009-09-23 00:00:00,-0.12,-0.87,-0.38,-1.13,-1.39,-1.47,0.8733333333333331,0.5049999999999999
2009-09-24 00:00:00,-1.13,-0.9,-1.12,-1.7,-2.29,-1.61,0.8166666666666669,0.17999999999999994
2009-09-25 00:00:00,0.33,0.35,-0.55,-0.35,-0.38,-0.52,0.45999999999999996,0.005000000000000032
2009-09-28 00:00:00,-2.01,0.1,-1.1,-1.15,-1.14,-1.47,0.25,-1.06
2009-09-29 00:00:00,1.07,0.64,0.92,0.02,-0.38,0.13,0.9533333333333333,0.41500000000000004
2009-09-30 00:00:00,-0.01,-1.75,-0.95,-0.91,-1.64,-0.9,0.2466666666666666,1.2349999999999999
2009-10-01 00:00:00,-1.91,-1.59,-1.65,-0.94,-0.33,-0.49,-1.1300000000000001,-0.46499999999999975
2009-10-02 00:00:00,-1.91,-1.59,-1.65,-0.94,-0.33,-0.49,-1.1300000000000001,-0.46499999999999975
2009-10-05 00:00:00,-1.79,-1.31,-2.97,-0.5,-0.43,-0.47,-1.5566666666666669,-0.275
2009-10-06 00:00:00,-0.77,-0.64,-0.41,0.06,-0.86,-2.28,0.41999999999999993,0.395
2009-10-07 00:00:00,-0.42,0.55,-0.28,0.16,0.29,-0.42,-0.05999999999999998,-0.55
2009-10-08 00:00:00,1.55,0.62,1.25,0.51,0.62,1.11,0.3933333333333332,0.41000000000000003
2009-10-09 00:00:00,1.72,1.1,2.51,0.75,1.2,1.4,0.6600000000000001,0.08499999999999996
2009-10-12 00:00:00,0.09,0.08,-0.85,0.43,0.89,0.5,-0.8333333333333334,-0.22499999999999998
2009-10-13 00:00:00,-0.99,-0.86,-0.43,-0.1,0,-0.76,-0.47333333333333344,-0.11500000000000005
2009-10-14 00:00:00,0.86,1.12,1.48,0.37,0.16,0.22,0.9033333333333333,-0.025000000000000022
2009-10-15 00:00:00,0.3,0.32,0.8,0.02,-0.47,-0.01,0.6266666666666667,0.235
2009-10-16 00:00:00,-1.03,-0.54,-1.39,-1.07,-0.75,-0.69,-0.15000000000000013,-0.405
2009-10-19 00:00:00,0.13,0.82,0.53,0.12,0.11,-0.25,0.5,-0.33999999999999997
2009-10-20 00:00:00,0.15,0.9,0.62,-0.09,-0.15,-0.06,0.6566666666666666,-0.345
2009-10-21 00:00:00,0.35,-0.13,-0.66,-0.29,-0.21,-0.12,0.05999999999999997,0.19999999999999998
2009-10-22 00:00:00,-0.53,-2.04,-1.41,-0.82,-0.96,-0.73,-0.4900000000000003,0.825
2009-10-23 00:00:00,1.23,-0.37,0.87,0.36,0.01,0.11,0.41666666666666663,0.9749999999999999
2009-10-26 00:00:00,1.26,0.78,1.08,-0.08,0.09,0.15,0.9866666666666667,0.15499999999999997
2009-10-27 00:00:00,-0.16,0.01,-0.78,-0.56,-0.79,-0.91,0.4433333333333334,0.02999999999999997
2009-10-28 00:00:00,-1.83,-2.19,-2.79,-2.3,-2.43,-2.56,0.16000000000000014,0.2450000000000001
2009-10-29 00:00:00,-1.3,-1.58,-1.52,-1.41,-1.13,-1.52,-0.11333333333333329,0
2009-10-30 00:00:00,-0.97,-0.31,-0.11,1.12,1.45,1,-1.6533333333333335,-0.4949999999999999
2009-11-02 00:00:00,-2.5,-0.85,-1.26,-1.44,-1.58,-0.83,-0.2533333333333334,-0.7549999999999999
2009-11-03 00:00:00,-1.06,-0.83,-0.27,-0.08,-0.21,-0.43,-0.4800000000000001,-0.050000000000000044
2009-11-04 00:00:00,2.21,1.77,1.93,0.58,0.81,1.08,1.1466666666666665,0.10499999999999998
2009-11-05 00:00:00,-1.33,-1.66,-1.95,-0.88,-0.53,-0.68,-0.95,-0.010000000000000009
2009-11-06 00:00:00,1.12,0.49,1.76,0.76,0.18,0.91,0.5066666666666666,0.6050000000000001
2009-11-09 00:00:00,-0.57,0.57,0.45,0.4,0.59,0.19,-0.24333333333333332,-0.6649999999999999
2009-11-10 00:00:00,0.57,0.07,0.43,-0.21,-0.77,-0.62,0.8899999999999999,0.53
2009-11-11 00:00:00,0.44,1.03,0.84,0.2,0.03,0.28,0.6,-0.21000000000000002
2009-11-12 00:00:00,-1.2,-1.07,-1.61,0.04,-0.03,-0.03,-1.2866666666666666,-0.029999999999999916
2009-11-13 00:00:00,-0.16,-0.22,0.06,-0.14,-0.81,-0.66,0.43000000000000005,0.365
2009-11-16 00:00:00,0.33,0.84,1.72,-0.26,-1.34,-0.91,1.8,0.28500000000000003
2009-11-17 00:00:00,-0.21,-0.42,-0.53,-0.26,-0.55,-0.71,0.12,0.25
2009-11-18 00:00:00,0.84,0.22,1.66,0.3,0.24,0.17,0.6699999999999999,0.33999999999999997
2009-11-19 00:00:00,1.01,0.73,1.22,0.34,0.62,0.42,0.5266666666666667,0
2009-11-20 00:00:00,-0.24,0.59,-0.18,0.22,0.75,0.49,-0.43,-0.6799999999999999
2009-11-23 00:00:00,-0.44,-0.12,0,0.42,0.59,0.36,-0.6433333333333334,-0.245
2009-11-24 00:00:00,-0.61,-0.77,-0.89,-0.71,-0.91,-0.62,-0.010000000000000009,0.18000000000000016
2009-11-25 00:00:00,0.13,0.32,0.42,-0.25,-0.28,0.05,0.44999999999999996,-0.07999999999999999
2009-11-26 00:00:00,-1.73,-0.6,-0.61,-0.53,-0.03,-0.3,-0.6933333333333334,-0.815
2009-11-27 00:00:00,-5.27,-4.66,-4.62,-4.16,-4.77,-4.04,-0.5266666666666673,0
2009-11-30 00:00:00,3.66,1.89,1.69,2.14,2.44,2.02,0.21333333333333382,0.7350000000000003
2009-12-01 00:00:00,1.52,-0.29,1.41,0.64,0.96,0.86,0.05999999999999994,0.7450000000000001
2009-12-02 00:00:00,1.18,1.14,1.67,1.04,1.41,0.96,0.19333333333333313,-0.16500000000000004
2009-12-03 00:00:00,1.01,2.26,1.23,0.53,0.62,0.72,0.8766666666666667,-0.6699999999999999
2009-12-04 00:00:00,0.46,1.17,0.37,0.57,0.48,0.7,0.08333333333333337,-0.30999999999999994
2009-12-07 00:00:00,0.5,0.51,0.49,0.85,0.66,0.82,-0.2766666666666667,0.09000000000000008
2009-12-08 00:00:00,-0.4,-0.15,-0.34,-0.39,0.66,-0.12,-0.3466666666666667,-0.65
2009-12-09 00:00:00,0.73,0.47,0.24,0.28,0.14,0.41,0.2033333333333333,0.2
2009-12-10 00:00:00,0.72,1.07,1.31,0.61,0.71,0.21,0.5233333333333335,-0.22499999999999998
2009-12-11 00:00:00,0.21,-0.33,0.56,1.34,1.14,1.11,-1.0499999999999998,0.3700000000000001
2009-12-14 00:00:00,1.21,0.02,0.47,1.42,1.54,1.63,-0.9633333333333334,0.5349999999999999
2009-12-15 00:00:00,0.41,-0.15,0.08,0.39,0.14,0.15,-0.11333333333333334,0.405
2009-12-16 00:00:00,-0.18,-0.02,-0.09,0.47,1.07,0.95,-0.9266666666666667,-0.38
2009-12-17 00:00:00,-0.43,-0.66,-1.27,0.08,0.94,0.64,-1.34,-0.31499999999999995
2009-12-18 00:00:00,-0.69,-0.22,0.3,0.37,0.89,0.63,-0.8333333333333333,-0.495
2009-12-21 00:00:00,-0.01,-0.26,-0.13,0.54,0.72,0.75,-0.8033333333333332,0.03500000000000003
2009-12-22 00:00:00,0.63,0.82,0.52,-0.87,-0.65,-0.76,1.4166666666666667,-0.20499999999999996
2009-12-23 00:00:00,0.42,-0.07,0.46,-0.39,-0.68,-0.82,0.9,0.39
2009-12-24 00:00:00,1.64,1.12,1.19,0.4,0.93,0.3,0.7733333333333333,-0.0050000000000001155
2009-12-25 00:00:00,1.64,1.12,1.19,0.4,0.93,0.3,0.7733333333333333,-0.0050000000000001155
2009-12-28 00:00:00,0.48,0.6,-0.21,-0.64,-0.74,-0.77,1.0066666666666668,-0.010000000000000009
2009-12-29 00:00:00,-1.21,-0.85,-0.53,-0.73,0.32,-0.51,-0.5566666666666666,-0.705
2009-12-30 00:00:00,0.05,0.34,1.06,1.07,2.01,1.07,-0.9000000000000001,-0.6149999999999998
2009-12-31 00:00:00,0.05,0.34,1.06,1.07,2.01,1.07,-0.9000000000000001,-0.6149999999999998
2010-01-01 00:00:00,0.05,0.34,1.06,1.07,2.01,1.07,-0.9000000000000001,-0.6149999999999998
2010-01-04 00:00:00,0.74,0.83,0.92,1.33,3.17,2.26,-1.4233333333333333,-0.9649999999999999
2010-01-05 00:00:00,-1.73,-0.42,0.22,0.56,1.69,0.92,-1.7,-1.22
2010-01-06 00:00:00,0.95,0.76,0.97,0.17,0.55,0.59,0.4566666666666665,-0.09500000000000008
2010-01-07 00:00:00,-1.52,-0.14,-1.78,-0.3,-1.1,0.02,-0.6866666666666668,-0.2899999999999999
2010-01-08 00:00:00,0.81,0.49,0.67,0.17,0.61,0.52,0.22333333333333338,-0.06
2010-01-11 00:00:00,0.75,0.02,-0.47,0.38,1,0.32,-0.4666666666666666,0.05499999999999994
2010-01-12 00:00:00,-0.01,0.17,0.36,-0.05,-0.44,-0.03,0.3466666666666667,0.10500000000000001
2010-01-13 00:00:00,-1.38,-1.43,-1.78,-1.06,-1.2,-0.6,-0.5766666666666668,0.09499999999999997
2010-01-14 00:00:00,0.46,0.26,1.39,0.6,1.41,0.91,-0.27,-0.30499999999999994
2010-01-15 00:00:00,1.09,1.4,0.78,0.87,1.32,0.92,0.053333333333333455,-0.3799999999999999
2010-01-18 00:00:00,0.75,0.74,0.38,0.13,0.69,0.58,0.1566666666666668,-0.27499999999999997
2010-01-19 00:00:00,0.53,0.33,-0.58,-0.12,-0.01,-0.26,0.22333333333333338,0.04500000000000001
2010-01-20 00:00:00,0.14,-0.13,0.33,-0.82,-0.72,-0.58,0.8200000000000001,0.08500000000000002
2010-01-21 00:00:00,0.53,0.12,0.67,0.6,1.13,0.83,-0.4133333333333334,-0.06000000000000005
2010-01-22 00:00:00,-1.54,-1.81,-2.6,-0.66,0.28,0.1,-1.8900000000000001,-0.3350000000000001
2010-01-25 00:00:00,-1.68,-1.35,-0.38,-0.95,-1.69,-1.75,0.32666666666666644,0.20500000000000007
2010-01-26 00:00:00,-1.4,-1.32,-2.52,-1.31,-2.48,-1.87,0.1399999999999999,0.5449999999999999
2010-01-27 00:00:00,0.22,-0.38,-1.25,-0.79,-1.72,-0.94,0.6799999999999999,0.765
2010-01-28 00:00:00,1.2,0.17,1.46,0.17,-0.11,0.22,0.85,0.6549999999999999
2010-01-29 00:00:00,-2.31,-2.04,-2.76,-3.09,-4.02,-3.18,1.06,0.3299999999999996
2010-02-01 00:00:00,0.63,0.41,0.02,0.67,1.74,1.09,-0.8133333333333335,-0.42499999999999993
2010-02-02 00:00:00,-1.09,-0.67,-0.54,0.39,0.94,0.34,-1.3233333333333335,-0.485
2010-02-03 00:00:00,1.36,1.36,1.21,1.21,2.27,1.17,-0.24,-0.5299999999999998
2010-02-04 00:00:00,1.12,-0.01,-0.32,1.09,0.59,0.83,-0.5733333333333335,0.815
2010-02-05 00:00:00,-2.61,-2.82,-3.42,-2.31,-3.24,-3.08,-0.0733333333333328,0.5700000000000003
2010-02-08 00:00:00,-2.18,-0.63,-0.7,-1.1,-1.47,-1.59,0.21666666666666679,-0.5900000000000001
2010-02-09 00:00:00,0.98,0.53,1.58,0.74,0.79,0,0.52,0.19999999999999996
2010-02-10 00:00:00,-0.24,0.03,-0.03,0.31,0.12,0.05,-0.24,-0.039999999999999994
2010-02-11 00:00:00,2.64,1.65,1.53,1.17,1.63,1.26,0.5866666666666669,0.2650000000000001
2010-02-12 00:00:00,0.55,0.52,-0.94,0.72,1.51,1.11,-1.0699999999999998,-0.3800000000000001
2010-02-15 00:00:00,0.55,0.52,-0.94,0.72,1.51,1.11,-1.0699999999999998,-0.3800000000000001
2010-02-16 00:00:00,0.4,0.64,0.47,0.64,1.15,0.61,-0.29666666666666663,-0.375
2010-02-17 00:00:00,1.25,1.11,2.06,1.18,0.93,0.94,0.4566666666666668,0.19499999999999984
2010-02-18 00:00:00,-1.19,-0.17,-0.3,0.01,0.16,0.26,-0.6966666666666667,-0.585
2010-02-19 00:00:00,-1.96,-1.21,-1.94,-1.29,-1.37,-1.36,-0.36333333333333306,-0.33499999999999996
2010-02-22 00:00:00,2.41,1.76,2.12,1.36,2.13,1.84,0.32000000000000006,-0.05999999999999961
2010-02-23 00:00:00,0.52,0.25,-0.07,-0.08,0.6,0.6,-0.14000000000000004,-0.205
2010-02-24 00:00:00,-0.89,-0.52,-1.28,-0.07,0.43,0.11,-1.0533333333333335,-0.43499999999999994
2010-02-25 00:00:00,-1.57,-1.53,-1.61,-0.91,-2.53,-1.33,0.019999999999999796,0.7899999999999998
2010-02-26 00:00:00,0.25,0.31,0.6,0.48,-0.29,0.19,0.26,0.355
2010-03-01 00:00:00,0.25,0.31,0.6,0.48,-0.29,0.19,0.26,0.355
2010-03-02 00:00:00,0.55,0.98,1.75,0.46,-0.22,0.81,0.7433333333333334,0.125
2010-03-03 00:00:00,0.97,0.49,0.32,-0.24,0.46,-0.11,0.5566666666666668,-0.10999999999999999
2010-03-04 00:00:00,-0.13,-0.34,-0.29,-0.13,-0.81,-0.28,0.15333333333333338,0.44500000000000006
2010-03-05 00:00:00,0.61,1.01,1.12,1.23,0.65,0.64,0.07333333333333347,0.08999999999999986
2010-03-08 00:00:00,1.29,1.46,1.73,1.54,1.45,1.07,0.1399999999999999,-0.040000000000000036
2010-03-09 00:00:00,0.02,0.15,-0.03,-0.06,0.06,-0.08,0.07333333333333333,-0.125
2010-03-10 00:00:00,-0.08,0.1,0.08,0.12,0.27,0.37,-0.22000000000000003,-0.165
2010-03-11 00:00:00,-0.22,-0.22,-0.46,0.17,-0.13,-0.13,-0.27,0.15
2010-03-12 00:00:00,-0.34,0.54,0.51,0.44,0.54,0.53,-0.2666666666666666,-0.49000000000000005
2010-03-15 00:00:00,-0.86,-0.63,-0.84,0.09,-0.44,-0.33,-0.55,0.15000000000000002
2010-03-16 00:00:00,0.26,-0.3,-0.09,1.19,0.69,0.78,-0.93,0.53
2010-03-17 00:00:00,2.4,1.15,2.5,0.94,-0.04,0.61,1.5133333333333332,1.115
2010-03-18 00:00:00,0.35,-0.56,-0.62,0.23,0.72,0.44,-0.74,0.21000000000000002
2010-03-19 00:00:00,0.53,0.69,0.66,0.76,0.45,0.43,0.07999999999999996,0.07500000000000007
2010-03-22 00:00:00,-0.3,-0.68,-0.99,0.62,-0.29,-0.5,-0.6,0.645
2010-03-23 00:00:00,0.01,0.54,0.77,0.69,-0.26,-0.06,0.3166666666666667,0.20999999999999996
2010-03-24 00:00:00,-0.78,-0.44,0.45,-1.11,-1.88,-1.83,1.35,0.21499999999999986
2010-03-25 00:00:00,0.6,0.75,0.24,0.48,-0.42,0.16,0.45666666666666667,0.375
2010-03-26 00:00:00,0.46,0.42,0.61,1.15,0.94,1.18,-0.5933333333333333,0.125
2010-03-29 00:00:00,-0.04,-0.72,-0.28,-0.93,-1.19,-0.8,0.6266666666666666,0.4699999999999999
2010-03-30 00:00:00,1.09,0.25,0.27,0.83,0.31,-0.12,0.1966666666666667,0.6799999999999999
2010-03-31 00:00:00,-0.58,-0.71,-0.21,-0.1,-0.74,-0.22,-0.14666666666666667,0.385
2010-04-01 00:00:00,1.87,0.9,1.84,1.33,0.21,0.86,0.7366666666666669,1.045
2010-04-02 00:00:00,0.63,-0.74,0.66,0.27,-0.5,-0.23,0.33666666666666667,1.07
2010-04-05 00:00:00,-0.58,-0.52,0.58,-0.12,-2.91,-1.46,1.3233333333333335,1.3650000000000002
2010-04-06 00:00:00,0.12,0.51,-0.15,0.09,0.04,0.44,-0.030000000000000027,-0.17000000000000004
2010-04-07 00:00:00,-0.47,0.36,0,0.86,1.58,0.82,-1.1233333333333333,-0.7749999999999999
2010-04-08 00:00:00,0.25,0.63,0.43,0.41,-0.07,0.31,0.22000000000000006,0.04999999999999993
2010-04-09 00:00:00,-0.09,-0.59,-0.69,0.04,0.1,-0.3,-0.40333333333333327,0.22
2010-04-12 00:00:00,-1.17,-0.11,-1.14,-0.81,-0.9,-0.46,-0.08333333333333337,-0.485
2010-04-13 00:00:00,0.21,0.03,-0.06,-0.16,-0.61,-0.04,0.33,0.31499999999999995
2010-04-14 00:00:00,1.19,1.32,1.52,0.64,0.85,0.66,0.6266666666666664,-0.16999999999999993
2010-04-15 00:00:00,1.03,0.38,0.36,0.06,-0.31,0.07,0.6499999999999999,0.51
2010-04-16 00:00:00,-0.47,-0.38,-0.63,0.26,-0.55,0.07,-0.42,0.36000000000000004
2010-04-19 00:00:00,-1.5,-1.36,-1.96,0.5,-1.36,-0.6,-1.12,0.8600000000000001
2010-04-20 00:00:00,1.27,0.68,0.65,1.52,1.26,1.24,-0.4733333333333334,0.42500000000000004
2010-04-21 00:00:00,1.4,0.83,2.24,0.93,0.94,1.08,0.5066666666666668,0.28
2010-04-22 00:00:00,-0.87,-0.27,-0.43,0.17,0.23,0.15,-0.7066666666666667,-0.32999999999999996
2010-04-23 00:00:00,0.02,-0.1,-0.21,-0.93,-0.47,-0.11,0.4066666666666666,-0.17000000000000004
2010-04-26 00:00:00,1.11,0.3,1.1,0.4,-0.26,0.61,0.5866666666666668,0.7350000000000001
2010-04-27 00:00:00,-0.66,0.5,-0.25,0.19,0.08,0.29,-0.32333333333333336,-0.525
2010-04-28 00:00:00,-0.95,-1.04,-0.78,-1.16,0.02,0.02,-0.55,-0.5449999999999999
2010-04-29 00:00:00,0.34,-0.85,-0.26,0.22,0.75,0.2,-0.6466666666666666,0.33
2010-04-30 00:00:00,1.25,-0.03,1.03,0.61,0.46,0.55,0.20999999999999996,0.7149999999999999
2010-05-03 00:00:00,-0.66,-1.2,-1.37,-0.56,-0.48,-0.84,-0.45000000000000007,0.22999999999999987
2010-05-04 00:00:00,-0.16,-0.3,-0.17,0.34,-0.1,0.08,-0.31666666666666665,0.29000000000000004
2010-05-05 00:00:00,-0.16,-0.3,-0.17,0.34,-0.1,0.08,-0.31666666666666665,0.29000000000000004
2010-05-06 00:00:00,-2.78,-1.49,-2.03,-1.29,-1.75,-1.87,-0.46333333333333293,-0.41500000000000004
2010-05-07 00:00:00,-3.01,-1.5,-2.2,-2,-2.11,-2.3,-0.10000000000000053,-0.7
2010-05-10 00:00:00,2.52,1.55,1.8,2.5,2.76,2.77,-0.7199999999999995,0.355
2010-05-11 00:00:00,0,-0.32,-0.79,0.33,0.58,0.19,-0.7366666666666667,0.03500000000000003
2010-05-12 00:00:00,0.1,-0.52,-0.54,0.34,0.25,0.39,-0.6466666666666667,0.35500000000000004
2010-05-13 00:00:00,2.93,0.86,2.11,2.52,1.61,1.8,-0.009999999999999787,1.49
2010-05-14 00:00:00,0.09,-0.42,0.38,0.58,0.52,0.91,-0.6533333333333333,0.2849999999999999
2010-05-17 00:00:00,-3.34,-1.62,-2.75,-1.83,-1.95,-2.2,-0.5766666666666664,-0.7999999999999998
